label	col_00	col_01	col_02	col_03	col_04	col_05	col_06	col_07	col_08	col_09	col_10	col_11
5	-123 mph	1.0756 kg/s	Oakland	hamster	0.1608 m^2	44	0.8279	0.9451	787 kg/s	rabbit	0.6251	803 m^3
5	50 mph	0.864 kg/s	Oakland	hamster	0.0634 m^2	68	0.7706	0.8936	413 kg/s	fish	0.7556	744 m^3
5	77 mph	0.9372 kg/s	Oakland	rat	-0.1595 m^2	228	0.8491	0.9083	548 kg/s	rabbit	0.8574	718 m^3
1	1008 mph	0.2574 kg/s	Anaheim	ferret	0.8878 m^2	491	0.6151	0.6548	702 kg/s	guinea pig	0.189	336 m^3
5	-38 mph	0.9705 kg/s	Oakland	rat	0.2537 m^2	9	0.89	0.7964	806 kg/s	chicken	0.6462	577 m^3
2	555 mph	0.0839 kg/s	Los Angeles	bird	0.3015 m^2	117	0.5786	1.0205	135 kg/s	fish	0.3923	524 m^3
5	111 mph	0.9031 kg/s	Oakland	rat	0.1391 m^2	-1	0.8775	0.7876	790 kg/s	N/A	0.8528	771 m^3
5	-8 mph	0.787 kg/s	Long Beach	Rat	0.0689 m^2	315	0.8159	0.6211	830 kg/s	CHICKEN	0.7796	1123 m^3
4	559 mph	0.6279 kg/s	Stockton	cat	0.5073 m^2	568	0.1193	0.52	484 kg/s	pig	0.5088	222 m^3
2	776 mph	0.1534 kg/s	Sacramento	reptile	0.3332 m^2	164	0.3573	0.8281	524 kg/s	fish	0.4246	821 m^3
3	442 mph	0.6454 kg/s	Fremont	fish, pig	0.8553 m^2	997	0.312	0.2282	868 kg/s	bird	0.4734	856 m^3
2	625 mph	-0.0691 kg/s	Sacramento	reptile	0.2815 m^2	320	0.3298	1.0166	197 kg/s	dog	0.515	723 m^3
0	292 mph	0.5636 kg/s	San Jose	guinea pig	1.0365 m^2	788	0.3373	0.4472	77 kg/s	reptile	0.9051	79 m^3
2	606 mph	0.3272 kg/s	Sacramento	cat	0.2313 m^2	584	0.2515	0.8904	313 kg/s	fish	0.524	490 m^3
5	-150 mph	0.952 kg/s	Long Beach	rat	0.0805 m^2	458	0.8581	1.0634	761 kg/s	cat	0.6789	822 m^3
3	283 mph	0.6165 kg/s	San Francisco	pig	0.5987 m^2	1157	-0.0854	0.1152	1075 kg/s	bird	0.1943	816 m^3
2	402 mph	0.0344 kg/s	Fresno	reptile	0.4712 m^2	417	0.1665	1.0061	467 kg/s	fish	0.6666	686 m^3
0	229 mph	0.4199 kg/s	San Jose	guinea pig	0.9391 m^2	360	0.3486	0.6832	430 kg/s	rat	0.8476	-70 m^3
2	766 mph	-0.0787 kg/s	Santa Ana	bird	0.1461 m^2	391	0.1467	0.8205	159 kg/s	dog	0.1741	636 m^3
5	201 mph	0.7314 kg/s	Irvine	hamster	0.1752 m^2	-4	0.8342	0.9668	707 kg/s	cat	0.7482	828 m^3
4	657 mph	0.5149 kg/s	Chula Vista	chicken	0.6576 m^2	559	0.6034	0.2394	404 kg/s	ferret	0.5014	?
0	300 mph	0.034 kg/s	San Jose	rabbit	0.8056 m^2	595	0.825	0.5898	141 kg/s	hamster	0.8174	-8 m^3
3	429 mph	0.5437 kg/s	San Francisco	fish	0.7739 m^2	1021	0.0424	0.1942	1098 kg/s	bird	0.4117	887 m^3
2	769 mph	0.0954 kg/s	Fresno	reptile	0.3516 m^2	246	0.2632	1.2138	347 kg/s	dog	0.3014	628 m^3
1	899 mph	0.2826 kg/s	Irvine	ferret	0.8353 m^2	480	0.6231	NULL	683 kg/s	guinea pig	0.2393	441 m^3
1	960 mph	0.4511 kg/s	Riverside	ferret	0.6855 m^2	428	0.4989	0.1913	574 kg/s	guinea pig	0.103	292 m^3
2	718 mph	-0.1094 kg/s	San Diego	bird	0.1383 m^2	304	-0.0133	0.9531	642 kg/s	fish	0.447	632 m^3
0	255 mph	N/A	San Jose	guinea pig	1.0611 m^2	942	0.5857	0.6276	173 kg/s	reptile	0.8946	288 m^3
0	74 mph	0.2215 kg/s	San Jose	rabbit	0.9336 m^2	334	0.881	0.5116	257 kg/s	reptile	1.0248	-40 m^3
0	216 mph	0.1613 kg/s	San Jose	rabbit	0.8836 m^2	938	0.6081	0.6809	278 kg/s	reptile	0.8328	102 m^3
1	822 mph	0.4998 kg/s	Riverside	FERRET	1.1313 m^2	452	0.5348	0.2877	528 kg/s	hamster	0.0142	367 m^3
1	1051 mph	0.4113 kg/s	Riverside	ferret	0.6738 m^2	419	0.6561	0.4017	730 kg/s	guinea pig	0.3026	445 m^3
1	886 mph	n/a	Irvine	ferret	0.7528 m^2	597	0.5728	0.4261	522 kg/s	fish	0.1843	365 m^3
4	673 mph	0.7682 kg/s	Moreno Valley	CAT	0.3731 m^2	338	0.3407	0.1402	69 kg/s	ferret	0.562	454 m^3
4	666 mph	0.7342 kg/s	Stockton	chicken	0.5406 m^2	399	0.2197	0.2041	192 kg/s	fish	0.655	277 m^3
5	N/A	0.7657 kg/s	Riverside	hamster	0.15 m^2	-165	0.8002	0.8071	960 kg/s	chicken	0.865	592 m^3
4	561 mph	0.6138 kg/s	Stockton	rat	0.3659 m^2	569	-0.0113	0.1618	132 kg/s	pig	0.8272	131 m^3
1	909 mph	0.3717 kg/s	Fremont	ferret	0.7695 m^2	451	0.7236	N/A	579 kg/s	guinea pig	0.2236	475 m^3
4	581 mph	0.97 kg/s	Moreno Valley	chicken	0.3644 m^2	483	0.2021	0.3012	237 kg/s	pig	None	481 m^3
1	1029 mph	0.3975 kg/s	Riverside	ferret	0.6124 m^2	392	0.8444	0.5364	830 kg/s	guinea pig	0.2207	403 m^3
2	520 mph	0.1517 kg/s	Modesto	bird	0.2535 m^2	491	0.3079	1.0653	369 kg/s	dog	0.6912	719 m^3
2	628 mph	0.1519 kg/s	Modesto	reptile	0.372 m^2	269	0.2981	0.886	288 kg/s	dog	0.4791	815 m^3
2	644 mph	-0.0634 kg/s	Los Angeles	reptile	0.4001 m^2	10	0.1163	1.072	530 kg/s	n/a	0.5363	463 m^3
2	645 mph	0.1813 kg/s	Modesto	reptile	0.2508 m^2	416	0.1194	0.8516	599 kg/s	fish	0.572	816 m^3
1	1070 mph	0.394 kg/s	Anaheim	ferret	0.7031 m^2	688	0.7284	0.3712	153 kg/s	guinea pig	0.0295	201 m^3
3	325 mph	0.4649 kg/s	San Francisco	pig, fish	0.7014 m^2	936	-0.0617	-0.0431	988 kg/s	rat	0.1775	1060 m^3
3	150 mph	0.2909 kg/s	Fremont	dog	0.452 m^2	1006	0.2356	-0.0406	678 kg/s	bird	0.4034	854 m^3
2	586 mph	-0.0825 kg/s	Modesto	bird	0.3647 m^2	42	0.1145	0.8175	394 kg/s	fish	0.2978	706 m^3
4	513 mph	0.8574 kg/s	San Bernardino	chicken	0.46 m^2	766	0.3543	0.3026	117 kg/s	pig	0.6413	236 m^3
3	223 mph	0.5325 kg/s	San Francisco	dog, pig	0.69 m^2	1140	0.3546	0.0593	864 kg/s	rat	0.314	925 m^3
4	843 mph	0.5494 kg/s	San Bernardino	cat	0.73 m^2	397	0.7309	0.1628	272 kg/s	ferret	0.4947	485 m^3
2	564 mph	0.0894 kg/s	San Diego	reptile	0.5436 m^2	367	0.2611	0.8059	420 kg/s	dog	0.5312	562 m^3
0	394 mph	0.1673 kg/s	San Jose	rabbit	1.0562 m^2	426	0.6331	0.6159	120 kg/s	hamster	0.9381	280 m^3
0	190 mph	0.1858 kg/s	San Jose	rabbit	0.921 m^2	958	0.6316	0.5067	396 kg/s	hamster	0.8423	20 m^3
3	195 mph	0.4422 kg/s	Fremont	fish	0.4147 m^2	968	0.284	0.0834	966 kg/s	RAT	0.3591	800 m^3
2	736 mph	0.0689 kg/s	Modesto	reptile	0.2798 m^2	362	0.1162	1.003	385 kg/s	fish	0.5121	612 m^3
0	264 mph	0.1053 kg/s	San Jose	guinea pig	0.9933 m^2	553	0.5402	0.7629	350 kg/s	hamster	0.6785	-46 m^3
3	273 mph	0.5131 kg/s	Fremont	fish, dog		942	0.0256	0.139	903 kg/s	rat	0.2031	1023 m^3
2	745 mph	-0.1469 kg/s	Los Angeles	bird	0.2953 m^2	176	0.2755	1.1335	417 kg/s	dog	0.5112	240 m^3
1	880 mph	0.3862 kg/s	Irvine	ferret	0.6932 m^2	501	0.5054	0.5815	745 kg/s	guinea pig	0.1427	537 m^3
5	-136 mph	0.8624 kg/s	lONG bEACH	rat	0.2579 m^2	-199	0.8158	0.67	821 kg/s	rabbit	0.7614	933 m^3
1	985 mph	0.2912 kg/s	Sacramento	ferret	0.765 m^2	237	0.5921	0.2381	421 kg/s	guinea pig	0.3569	354 m^3
5	-6 mph	0.8006 kg/s	San Francisco	hamster	0.0973 m^2	-23	0.8873	0.7666	611 kg/s	rabbit	0.8485	739 m^3
5	170 mph	0.8044 kg/s	Long Beach	hamster	0.2874 m^2	191	0.8454	0.6483	542 kg/s	chicken	0.67	774 m^3
0	312 mph	0.1471 kg/s	SAN JOSE	guinea pig	1.088 m^2	765	0.4098	0.5642	-29 kg/s	reptile	0.8289	88 m^3
2	654 mph	0.0421 kg/s	Los Angeles	bird	0.2459 m^2	296	0.4009	1.0108	370 kg/s	dog	0.6547	703 m^3
0	258 mph	0.3719 kg/s	San Jose	rabbit	1.0622 m^2	739	0.7703	0.8601	48 kg/s	hamster	0.9605	134 m^3
2	926 mph	0.1269 kg/s	Los Angeles	BIRD	0.4185 m^2	174	0.2103	1.1277	500 kg/s	fish	0.452	700 m^3
5	47 mph	1.0346 kg/s	Oakland	hamster	0.2812 m^2	166	0.7024	0.7416	617 kg/s	rabbit	0.7675	602 m^3
3	630 mph	0.4452 kg/s	Fremont	dog	0.5294 m^2	1253	0.2014	0.15	956 kg/s	rat	0.1642	901 m^3
3	329 mph	0.5528 kg/s	Fremont	fish	0.8146 m^2	1177	-0.0802	-0.1193	852 kg/s	rat	0.1761	993 m^3
4	846 mph	0.49 kg/s	NULL	chicken	0.6914 m^2	466	0.1098	0.2021	296 kg/s	pig	0.6054	451 m^3
2	658 mph	-0.1176 kg/s	Santa Ana	ferret	0.2797 m^2	358	0.5127	1.0349	378 kg/s	fish	0.2998	828 m^3
3	266 mph	0.7525 kg/s	Fremont	pig, fish	0.8314 m^2	963	0.0208	0.1301	1053 kg/s	bird	0.0014	1056 m^3
1	1056 mph	0.475 kg/s	Stockton	ferret	0.7804 m^2	237	0.7459	0.4402	349 kg/s	guinea pig	0.1873	245 m^3
2	681 mph	0.0232 kg/s	Sacramento	reptile	0.4529 m^2	15	0.3371	0.9333	239 kg/s	fish	0.3492	842 m^3
0	142 mph	0.244 kg/s	San Jose	rabbit	1.1288 m^2	667	0.6638	0.6301	208 kg/s	hamster	1.0453	207 m^3
0	149 mph	0.3831 kg/s	San Jose	rabbit	0.7902 m^2	610	0.7109	0.6763	155 kg/s	reptile	0.9598	169 m^3
4	611 mph	0.8121 kg/s	Stockton	cat	0.7277 m^2	-46	0.3816	0.3987	397 kg/s	pig	0.4774	307 m^3
1	1158 mph	0.4257 kg/s	Anaheim	ferret	1.0286 m^2	510	0.6444	0.4517	672 kg/s	guinea pig	0.0371	576 m^3
4	589 mph	0.6173 kg/s	mORENO vALLEY	bird	0.5539 m^2	684	0.5336	0.2175	200 kg/s	ferret	0.6724	386 m^3
5	299 mph	0.8914 kg/s	Oakland	hamster	0.0919 m^2	102	0.8069	0.7853	667 kg/s	rabbit	0.8519	739 m^3
3	471 mph	N/A	San Francisco	dog	0.7374 m^2	1183	0.0451	0.0446	824 kg/s	bird	0.215	979 m^3
5	156 mph	0.845 kg/s	Oakland	hamster	0.1562 m^2	-152	1.1185	0.7748	732 kg/s	cat	0.6607	728 m^3
0	191 mph	0.2901 kg/s	San Jose	RABBIT	0.9295 m^2	860	0.8175	0.5299	249 kg/s	reptile	0.8059	109 m^3
3	502 mph	0.5481 kg/s	Fremont	pig, fish	0.7057 m^2	1218	0.0062	0.2007	829 kg/s	bird	0.5995	895 m^3
1	827 mph	0.5761 kg/s	Fremont	ferret	0.8666 m^2	425	0.798	0.3094	471 kg/s	guinea pig	0.1412	206 m^3
5	129 mph	0.7986 kg/s	Fresno	hamster	0.2475 m^2	-130	0.9875	1.0939	820 kg/s	cat	NULL	625 m^3
3	360 mph	0.4301 kg/s	San Francisco	fish, dog	0.5507 m^2	850	-0.037	0.0909	654 kg/s	bird	0.2191	849 m^3
2	620 mph	-0.0961 kg/s	Los Angeles	reptile	0.4113 m^2	309	-0.0193	1.2823	112 kg/s	bird	0.2831	892 m^3
4	534 mph	0.5673 kg/s	Stockton	cat	0.2732 m^2	333	0.4074	0.3937	374 kg/s	pig	0.6226	377 m^3
2	742 mph	0.1853 kg/s	Modesto	bird	0.3572 m^2	100	0.2286	1.0292	348 kg/s	fish	None	601 m^3
1	885 mph	0.3814 kg/s	Riverside	ferret	0.9393 m^2	189	0.676	0.4255	448 kg/s	chicken	0.1944	210 m^3
1	1066 mph	0.3834 kg/s	ANAHEIM	ferret	0.8422 m^2	532	0.6469	0.5793	708 kg/s	guinea pig	0.3623	263 m^3
1	970 mph	0.4337 kg/s	Irvine	ferret	0.7402 m^2	860	0.4984	0.4633	425 kg/s	guinea pig	0.1543	302 m^3
1	986 mph	0.4002 kg/s	Riverside	rat	0.7751 m^2	506	0.7879	0.2685	365 kg/s	guinea pig	0.1287	437 m^3
3	512 mph	0.5114 kg/s	Fremont	dog	0.8041 m^2	1041	0.3417	0.0297	870 kg/s	rat	0.1468	870 m^3
3	397 mph	0.5589 kg/s	FREMONT	fish	0.5729 m^2	1043	0.1203	0.0711	605 kg/s	bird	-0.0665	1028 m^3
3	338 mph	0.6702 kg/s	Fremont	guinea pig	0.3643 m^2	966	0.1894	0.04	989 kg/s	rat	0.4305	953 m^3
1	710 mph	0.1987 kg/s	Irvine	ferret	0.8784 m^2	454	0.6254	0.2254	628 kg/s	guinea pig	0.1232	359 m^3
2	386 mph	0.1718 kg/s	Los Angeles	bird	0.2028 m^2	501	0.065	0.8766	351 kg/s	dog	0.4047	913 m^3
3	164 mph	0.8197 kg/s	Fremont	pig	0.5627 m^2	1072	-0.0642	0.131	1104 kg/s	cat	0.2792	1184 m^3
1	932 mph	0.178 kg/s	Irvine	FERRET	0.833 m^2	759	0.4821	0.425	443 kg/s	guinea pig	0.1289	247 m^3
1	1117 mph	-0.0665 kg/s	San Francisco	ferret	0.7165 m^2	475	0.6876	0.4279	589 kg/s	Guinea Pig	0.2315	244 m^3
0	295 mph	0.0143 kg/s	San Jose	guinea pig	1.0618 m^2	710	0.4749	0.6914	40 kg/s	reptile	0.7007	82 m^3
0	167 mph	0.4089 kg/s	San Jose	guinea pig	1.122 m^2	776	0.5641	0.646	290 kg/s	rat	0.804	228 m^3
5	30 mph	0.8438 kg/s	Long Beach	rat	0.141 m^2	85	0.8862	0.7883	784 kg/s	rabbit	0.6812	740 m^3
1	1009 mph	0.3249 kg/s	Anaheim	ferret	0.6706 m^2	621	0.6431	0.4838	647 kg/s	bird	0.1708	335 m^3
1	1091 mph	0.3415 kg/s	Anaheim	ferret	0.5517 m^2	346	0.7178	0.389	656 kg/s	guinea pig	0.1934	370 m^3
4	711 mph	0.6855 kg/s	Chula Vista	cat	0.5104 m^2	589	0.3059	0.2005	302 kg/s	pig	0.5576	177 m^3
1	1172 mph	0.1802 kg/s	Anaheim	ferret	0.8423 m^2	500	0.993	0.3161	609 kg/s	guinea pig	0.0612	502 m^3
3	310 mph	0.5108 kg/s	San Francisco	dog, fish	0.6495 m^2	1046	-0.1444	0.2465	818 kg/s	bird	0.3	1016 m^3
4	527 mph	0.6227 kg/s	Santa Clarita	chicken	0.6026 m^2	633	0.3137	0.2106	264 kg/s	ferret	0.8769	357 m^3
4	701 mph	0.7518 kg/s	Long Beach	chicken	0.3815 m^2	560	0.2206	0.2737	316 kg/s	Pig	0.651	404 m^3
1	1105 mph	0.3287 kg/s	Irvine	ferret	0.6886 m^2	576	0.6624	0.4589	793 kg/s	guinea pig	0.3053	338 m^3
1	754 mph	0.3652 kg/s	Fremont	ferret	0.6233 m^2	785	1.0209	0.4803	770 kg/s	guinea pig	0.3954	NULL
4	567 mph	0.6 kg/s	Moreno Valley	cat	0.4593 m^2	489	0.6544	0.036	15 kg/s	reptile	0.5093	284 m^3
4	664 mph	0.6925 kg/s	Chula Vista	cat	0.4732 m^2	390	0.6265	0.5354	460 kg/s	Pig	0.6252	388 m^3
1	947 mph	0.4194 kg/s	San Francisco	ferret	0.6805 m^2	687	0.7492	0.3927	511 kg/s	guinea pig	0.3535	365 m^3
2	655 mph	-0.0099 kg/s	NULL	bird	0.274 m^2	102	0.3221	0.695	399 kg/s	dog	0.5425	805 m^3
0	191 mph	0.3444 kg/s	Modesto	guinea pig	1.0153 m^2	780	0.5127	0.3471	301 kg/s	hamster	0.6051	134 m^3
0	216 mph	0.3485 kg/s	San Jose	guinea pig	0.9706 m^2	882	0.6531	0.5284	-195 kg/s	hamster	0.9236	22 m^3
1	938 mph	0.2171 kg/s	Irvine	ferret	0.6766 m^2	677	0.3029	0.298	157 kg/s	guinea pig	0.1364	560 m^3
2	801 mph	0.0602 kg/s	Fresno	reptile	0.4615 m^2	236	0.2127	1.0099	448 kg/s	fish	0.7934	632 m^3
3	276 mph	0.3514 kg/s	Fremont	fish, pig	0.7452 m^2	1092	0.0385	0.0228	932 kg/s	bird	0.2781	1090 m^3
1	968 mph	0.3805 kg/s	Irvine	ferret	0.6945 m^2	612	0.4291	0.2907	670 kg/s	guinea pig	-0.0007	460 m^3
3	358 mph	0.5844 kg/s	Fremont	fish, dog	0.6185 m^2	941	0.174	0.31	1159 kg/s	rat	0.1847	1086 m^3
3	239 mph	0.7896 kg/s	fremont	pig, dog	0.3883 m^2	1166	-0.0802	0.2078	1154 kg/s	rat	0.1753	921 m^3
4	594 mph	0.8057 kg/s	Bakersfield	cat	0.5383 m^2	581	0.2121	0.2631	548 kg/s	ferret	0.4382	374 m^3
4	714 mph	0.5203 kg/s	Oakland	cat	0.5796 m^2	488	0.4047	0.2	345 kg/s	rabbit	0.6082	320 m^3
4	428 mph	0.6333 kg/s	Santa Clarita	cat	0.3637 m^2	546	0.5424	0.3649	392 kg/s	pig	0.6185	317 m^3
4	535 mph	0.9387 kg/s	Santa Clarita	cat	0.4536 m^2	632	0.7203	0.4317	501 kg/s	pig	0.5055	224 m^3
5	-43 mph	1.1448 kg/s	Oakland	hamster	-0.0561 m^2	-256		0.6845	878 kg/s	cat	0.889	816 m^3
2	582 mph	0.1625 kg/s	Modesto	bird	0.3575 m^2	266	0.1334	1.0124	209 kg/s	fish	0.5134	689 m^3
5	87 mph	0.7661 kg/s	FREMONT	hamster	0.0931 m^2	-155	0.7198	0.7852	741 kg/s	cat	0.9951	849 m^3
0	245 mph	0.4072 kg/s	San Jose	Bird	0.7505 m^2	662	NULL	0.6015	-94 kg/s	Reptile	0.8371	-175 m^3
2	551 mph	0.1373 kg/s	Los Angeles	reptile	0.3052 m^2	161	0.2833	0.9766	803 kg/s	dog	0.2703	704 m^3
1	1050 mph	0.6646 kg/s	Los Angeles	ferret	1.1523 m^2	645	0.548	0.341	750 kg/s	guinea pig	-0.0993	511 m^3
4	488 mph	0.7592 kg/s	Bakersfield	chicken	0.4349 m^2	426	0.4676	0.4111	369 kg/s	pig	0.6596	142 m^3
5	66 mph	1.0212 kg/s	Oakland	hamster	0.1658 m^2	37	0.9292	0.7708	795 kg/s	cat	0.9062	658 m^3
2	654 mph	0.022 kg/s	Modesto	bird	0.2026 m^2	307	0.2729	0.8936	190 kg/s	dog	0.442	688 m^3
4	684 mph	0.7661 kg/s	Stockton	chicken	0.452 m^2	243	0.5713	0.3349	256 kg/s	ferret	0.5782	380 m^3
1	984 mph	0.6371 kg/s	Riverside	ferret	0.6541 m^2	708	0.7	0.241	533 kg/s	guinea pig	0.1329	397 m^3
2	1032 mph	0.0981 kg/s	Santa Ana	bird	0.3543 m^2	224	0.2533	1.0183	652 kg/s	fish	0.4365	857 m^3
0	349 mph	0.4235 kg/s	San Jose	guinea pig	0.9156 m^2	841	0.7892	0.7621	244 kg/s	reptile	0.9967	103 m^3
5	56 mph	0.9118 kg/s	Fremont	rat	0.4455 m^2	101	0.9016	0.8562	745 kg/s	chicken	0.6521	710 m^3
4	829 mph	0.6381 kg/s	Bakersfield	chicken	0.4127 m^2	424	0.5534	0.2882	603 kg/s	pig	0.7371	404 m^3
4	678 mph	0.7509 kg/s	San Francisco	cat	0.2687 m^2	275	0.5616	0.2069	440 kg/s	hamster	0.5396	423 m^3
2	728 mph	0.1023 kg/s	Los Angeles	reptile	0.457 m^2	440	-0.1271	0.746	NULL	fish	0.4963	703 m^3
1	943 mph	0.2315 kg/s	Riverside	ferret	0.6799 m^2	661	0.7248	0.6009	683 kg/s	guinea pig	0.1382	85 m^3
4	862 mph	0.68 kg/s	Chula Vista	cat	0.1967 m^2	181	0.309	0.3509	599 kg/s	FERRET	0.5729	573 m^3
3	218 mph	0.6844 kg/s	Fremont	ferret	0.8556 m^2	1006	0.0223	0.2829	595 kg/s	bird	0.0356	788 m^3
2	825 mph	0.0291 kg/s	Santa Ana	reptile	0.3967 m^2	151	0.1864	1.0352	272 kg/s	fish	0.4562	412 m^3
0	106 mph	0.1872 kg/s	San Jose	guinea pig	1.0194 m^2	646	0.6345	0.7142	-86 kg/s	reptile	0.6477	24 m^3
3	209 mph	0.4648 kg/s	Fremont	fish, dog	0.8717 m^2	1112	0.2525	0.2018	1048 kg/s	rat	-0.0154	968 m^3
3	329 mph	0.7345 kg/s	Fremont	pig	0.6521 m^2	1024	-0.0118	0.0277	702 kg/s	bird	0.2036	959 m^3
2	662 mph	0.2212 kg/s	Sacramento	reptile	0.3044 m^2	347	0.3439	0.9829	377 kg/s	dog	0.457	759 m^3
1	1010 mph	0.267 kg/s	Riverside	ferret	0.5663 m^2	484	0.4768	0.3866	486 kg/s	GUINEA PIG	0.1846	399 m^3
5	125 mph	0.8369 kg/s	Long Beach	hamster	0.1397 m^2	-294	1.0106	0.9392	392 kg/s	chicken	0.7274	888 m^3
1	1188 mph	0.4542 kg/s	Irvine	ferret	0.505 m^2	424	0.2686	0.3826	498 kg/s	guinea pig	0.0659	354 m^3
1	791 mph	0.195 kg/s	Oakland	ferret	0.5044 m^2	364	0.5509	0.3282	638 kg/s	guinea pig	0.1261	379 m^3
0	186 mph	0.0731 kg/s	San Jose	rabbit	1.1018 m^2	580	0.7175	0.553	152 kg/s	reptile	0.9521	100 m^3
0	193 mph	0.4384 kg/s	San Jose	rabbit	0.9479 m^2	907	0.8253	0.4214	300 kg/s	reptile	0.8375	-25 m^3
2	660 mph	-0.0844 kg/s	Santa Ana	reptile	0.2153 m^2	385	0.1711	1.1328	345 kg/s	dog	0.4209	650 m^3
5	103 mph	1.0627 kg/s	Long Beach	rat	0.2374 m^2	185	0.7524	0.9317	928 kg/s	chicken	0.7568	872 m^3
2	619 mph	-0.0626 kg/s	San Diego	bird	0.38 m^2	93	0.2926	0.951	450 kg/s	cat	0.2066	550 m^3
2	738 mph	-0.0368 kg/s	Santa Ana	reptile	0.4024 m^2	362	0.4424	0.9747	284 kg/s	dog	0.345	966 m^3
4	778 mph	0.5058 kg/s	Bakersfield	cat	0.5899 m^2	666	0.3074	0.3058	55 kg/s	ferret	0.4768	170 m^3
3	442 mph	0.6735 kg/s	San Francisco	fish	0.7264 m^2	852	0.0435	0.1954	1075 kg/s	rat	0.2232	845 m^3
3	420 mph	0.5304 kg/s	San Diego	fish, dog	0.4816 m^2	953	0.0318	0.1983	634 kg/s	hamster	0.0655	814 m^3
5	142 mph	0.7863 kg/s	Long Beach	rat	-0.0891 m^2	37	0.8652	1.0177	993 kg/s	chicken	0.8326	673 m^3
5	15 mph	0.8011 kg/s	Santa Clarita	rat	0.1489 m^2	13	0.8524	0.8444	686 kg/s	chicken	0.8101	689 m^3
5	279 mph	0.8067 kg/s	Oakland	RAT	0.1197 m^2	151	0.8766	0.7731	460 kg/s	chicken	0.7095	817 m^3
0	346 mph	0.3826 kg/s	San Jose	guinea pig	0.7974 m^2	587	0.7723	0.5585	-16 kg/s	reptile	0.8822	-42 m^3
5	-119 mph	0.7648 kg/s	Oakland	rat	0.2218 m^2	199	0.9599	0.897	757 kg/s	chicken	0.6348	697 m^3
1	932 mph	0.3169 kg/s	Irvine	cat	1.0523 m^2	536	0.6631	0.3681	553 kg/s	guinea pig	0.0754	130 m^3
1	891 mph	0.3495 kg/s	ANAHEIM	ferret	NULL	303	0.9165	0.4752	668 kg/s	guinea pig	0.1381	624 m^3
3	309 mph	0.5296 kg/s	Fremont	FISH, PIG	0.5083 m^2	1177	0.1656	0.1541	1036 kg/s	rat	0.2949	901 m^3
2	734 mph	0.3573 kg/s	Santa Ana	reptile	0.2408 m^2	557	0.2365	0.9058	447 kg/s	dog	0.3391	491 m^3
5	97 mph	0.7782 kg/s	Oakland	rat	0.1403 m^2	12	0.7801	1.0391	640 kg/s	chicken	0.7867	720 m^3
2	753 mph	0.3172 kg/s	Sacramento	bird	0.2372 m^2	45	0.1122	0.9543	283 kg/s	fish	0.3669	558 m^3
2	471 mph	0.2189 kg/s	Modesto	reptile	0.3998 m^2	-86	0.2181	0.987	275 kg/s	fish	0.2258	685 m^3
3	293 mph	0.6267 kg/s	San Francisco	DOG, PIG	0.7074 m^2	967	0.2955	0.0729	893 kg/s	rat	0.2913	1100 m^3
4	565 mph	0.6476 kg/s	Riverside	chicken	0.465 m^2	455	0.3549	0.4092	221 kg/s	ferret	0.5333	285 m^3
0	317 mph	0.1497 kg/s	Fresno	guinea pig	1.0255 m^2	605	0.4016	0.5045	310 kg/s	hamster	0.8671	224 m^3
5	28 mph	0.9684 kg/s	Long Beach	hamster	0.1113 m^2	10	0.6777	0.8963	843 kg/s	rabbit	0.7425	843 m^3
0	370 mph	0.2893 kg/s	San Jose	guinea pig	0.7797 m^2	551	0.5599	0.6174	214 kg/s	reptile	0.7316	-82 m^3
5	0 mph	0.8563 kg/s	Modesto	hamster	0.011 m^2	-219	0.6985	0.9606	885 kg/s	cat	0.5793	770 m^3
2	667 mph	0.0152 kg/s	Fresno	bird	0.4427 m^2	295	0.331	0.9278	299 kg/s	fish	0.1929	538 m^3
4	642 mph	0.6451 kg/s	Chula Vista	chicken	0.56 m^2	711	0.3205	0.2774	134 kg/s	pig	0.6973	594 m^3
3	355 mph	0.5672 kg/s	Fremont	fish, pig	0.3998 m^2	1035	0.2855	0.153	1011 kg/s	rat	0.1585	849 m^3
2	737 mph	0.0565 kg/s	Los Angeles	reptile	0.2113 m^2	268	0.293	0.9714	439 kg/s	fish	0.4973	628 m^3
0	210 mph	0.3499 kg/s	San Jose	rabbit	0.959 m^2	536	0.8734	0.4984	317 kg/s	reptile	0.8468	13 m^3
3	300 mph	0.5906 kg/s	Fremont	pig, fish	n/a	703	0.0271	-0.0314	551 kg/s	bird	0.4158	1009 m^3
3	297 mph	0.6155 kg/s	San Francisco	dog	0.7125 m^2	915	0.0879	0.1894	n/a	bird	0.2836	1125 m^3
5	150 mph	0.8187 kg/s	OAKLAND	hamster	-0.133 m^2	-205	0.7735	0.8767	831 kg/s	cat	0.6645	733 m^3
2	374 mph	-0.0412 kg/s	Los Angeles	dog	0.2588 m^2	230	0.1651	0.7305	230 kg/s	dog	0.4668	621 m^3
0	-24 mph	0.0779 kg/s	San Jose	guinea pig	1.024 m^2	956	0.5637	0.6482	374 kg/s	hamster	0.8194	116 m^3
1	855 mph	0.3593 kg/s	Anaheim	ferret	0.8036 m^2	380	0.4785	0.4427	572 kg/s	guinea pig	0.1498	172 m^3
4	620 mph	0.6619 kg/s	Santa Clarita	cat	0.3475 m^2	293	0.6559	0.3667	495 kg/s	ferret	0.54	396 m^3
